,alpha,Qvar,ILvar
0,1.0683760683760684,0.5415713868069628,401.8920278319179
1,1.050420168067227,0.17150022705582343,32.343981687169176
2,1.0845986984815619,2.4346003038865938,95356.81327892335
3,1.050420168067227,2.447027733813665,213418.70827146928
4,1.0570824524312896,0.27786530673978277,53.50211523653824
5,1.0729613733905579,2.518466778908143,87281.12951805929
6,1.0526315789473684,0.19920870958369796,51.59311569555316
7,1.0526315789473684,0.7096945043065128,1918.4011700016044
8,1.0526315789473684,2.268472911215606,31277.28545234143
9,1.0570824524312896,0.30448636837810905,158.91163706860175
10,1.0638297872340425,0.683124790621241,1393.482049988365
11,1.0438413361169103,0.27280383595470586,69.47566902333628
12,1.0593220338983051,0.9443849464427713,6695.108124476251
13,1.0706638115631693,0.11115040851927065,5.277700710134363
14,1.0570824524312896,0.1253825531058256,13.814856138631777
15,1.0615711252653928,0.7133907583717498,10313.542661697444
16,1.0526315789473684,0.40468564694250936,198.07870730373634
17,1.075268817204301,0.412867772391855,108.72311840604888
18,1.037344398340249,0.29430482271287595,155.11421624962432
19,1.0729613733905579,0.3964255155325232,358.605471680702
20,1.0482180293501049,0.29357235702858026,207.792001384486
21,1.0845986984815619,0.07834714690343086,3.8659101001998715
22,1.0593220338983051,0.13547352182425093,18.560642183275668
23,1.0660980810234542,0.15621004986484477,23.90141392384384
24,1.0729613733905579,0.29337512106047553,2382.6703780500657
25,1.0526315789473684,0.08538335297487316,18.253449208573965
26,1.050420168067227,0.5904670054157579,1860.6582996608913
27,1.0869565217391304,7.666955440105793,8376164.789295578
28,1.079913606911447,0.3452695544907337,324.5159437950206
29,1.0964912280701755,0.1655522942715491,334.9599756935883
30,1.0845986984815619,0.07972050986888653,4.468851369223
31,1.0570824524312896,2.553802732615322,165249.55121054297
32,1.0660980810234542,0.08185064675144836,9.160173638435039
33,1.0615711252653928,89.85742464883619,8827459634.236023
34,1.0683760683760684,0.04828873525725514,3.859059101907503
35,1.1061946902654867,0.07389532064194396,1.5929110800110733
36,1.0869565217391304,0.19754415033009867,39.69822921701052
37,1.0593220338983051,0.2564477442530158,194.43275488107932
38,1.0683760683760684,0.3307472927137399,900.8818224040668
39,1.0593220338983051,0.027196890399006145,0.28013119106820106
