,alpha,Qvar,ILvar
120,1.3157894736842106,0.0009879248827551217,6.153947634577752e-07
121,1.2987012987012987,0.001045355355934392,1.8011556518882877e-06
122,1.3333333333333333,0.0010551532574725124,9.597544872901976e-07
123,1.3513513513513513,0.0010216932413859142,1.0057242774326355e-06
124,1.3513513513513513,0.0010927574284194735,1.4823272350613046e-06
125,1.3888888888888888,0.0010240632163175058,1.1563914824290443e-06
126,1.36986301369863,0.0010623539781232077,1.1909871163731101e-06
127,1.2820512820512822,0.001075126596202163,1.7172567716987605e-06
128,1.3513513513513513,0.0010657101950222192,8.69340791936006e-07
129,1.3333333333333333,0.0010816244607313296,1.068213096582294e-06
130,1.4285714285714286,0.0010050028675877994,1.2238224305618343e-06
131,1.408450704225352,0.0009468802564001626,9.374865468513426e-07
132,1.36986301369863,0.0010627951862205972,7.103539831634231e-07
133,1.2987012987012987,0.001072968115756278,4.826097147048543e-07
134,1.3888888888888888,0.0009629811590569433,6.847399665241011e-07
135,1.4285714285714286,0.0009843539356486474,2.3962922571662267e-07
136,1.4285714285714286,0.0009977167614770525,1.7831549792100044e-06
137,1.4285714285714286,0.0009154501061063509,1.928517512049706e-06
138,1.4285714285714286,0.001075468320416178,2.383670496207476e-06
139,1.3888888888888888,0.0009089445051399918,4.838082893143685e-07
140,1.4705882352941178,0.0008023297021589572,2.0421375486226457e-07
141,1.3888888888888888,0.0008466395061852727,6.32680659734123e-07
142,1.4705882352941178,0.0008307462587335375,1.7631190574709538e-06
143,1.4285714285714286,0.0009409757280536182,8.88511985358544e-07
144,1.3888888888888888,0.0008677543424066951,4.3177602034240913e-07
145,1.408450704225352,0.0008770896709658815,8.67161161524875e-07
146,1.4492753623188406,0.0008374226651188361,3.459979169885089e-07
147,1.492537313432836,0.0007890188805515412,1.9517537682745626e-07
148,1.4285714285714286,0.000875723497375469,9.303392114172599e-07
149,1.4705882352941178,0.0009801861517336132,5.828502528021668e-07
150,1.492537313432836,0.0008154899986323386,2.4200112630272564e-07
151,1.5384615384615385,0.0008245054952901263,4.430161424051342e-07
152,1.5384615384615385,0.0007707985638114356,5.738515298063397e-07
153,1.5873015873015872,0.0008963686588930735,3.7943520058924685e-07
154,1.492537313432836,0.0008206853472831565,4.481189442490089e-07
155,1.492537313432836,0.0008255628202600522,9.536331978651823e-07
156,1.4705882352941178,0.0008404726493796358,7.333714128559265e-07
157,1.5384615384615385,0.000750345987195596,4.5344319041220175e-07
158,1.4705882352941178,0.0008458159959423841,4.4753456509682643e-07
159,1.5384615384615385,0.0007507154323027974,1.0860138381961894e-06
160,1.4705882352941178,0.0007909433405155675,4.781361068159208e-07
161,1.5151515151515151,0.0007880825731545264,1.9890727235808882e-07
162,1.492537313432836,0.0007641331099520403,1.0138817147982162e-06
163,1.5625,0.0007505820307439517,6.248190078538737e-07
164,1.4492753623188406,0.0008176217509640138,1.7574670106407766e-07
165,1.5625,0.0006796394309198511,2.55029359320099e-07
166,1.5384615384615385,0.0007572623174417483,3.303439252378631e-07
167,1.4705882352941178,0.0008133211872878812,1.1277487022335219e-07
168,1.5625,0.0007239706632227122,2.1231483975883962e-07
169,1.5625,0.0006679537572331404,6.86825382277309e-08
170,1.639344262295082,0.0007376220835602444,5.047733295053432e-07
171,1.5151515151515151,0.0007407515576838608,7.493430474093657e-07
172,1.5873015873015872,0.0007195017866418829,1.6687621677356926e-07
173,1.5625,0.0006171340067330033,7.990096979219882e-08
174,1.5873015873015872,0.0007517990497435975,1.6694322229253672e-07
175,1.5625,0.0006900081593980086,1.1152003687761027e-07
176,1.5873015873015872,0.0007261476105355298,1.629392231024933e-07
177,1.694915254237288,0.0006467422782754905,5.067424550589955e-07
178,1.639344262295082,0.0006521330254231689,1.6693819984033952e-06
179,1.694915254237288,0.0006420602177692469,2.370730843017416e-07
180,1.6666666666666667,0.0006797028314817762,2.469477650313304e-07
181,1.639344262295082,0.0006126121286128948,5.152045599087118e-08
182,1.7241379310344827,0.0005356338361558175,2.85815564748686e-07
183,1.639344262295082,0.0006372965235186262,3.146121576376265e-07
184,1.639344262295082,0.0006900360956205278,5.949525186370147e-08
185,1.7241379310344827,0.0006547797423709309,4.0179502630023254e-07
186,1.7241379310344827,0.0005981723749576273,1.5181867704126901e-06
187,1.639344262295082,0.0006342191173808262,3.4298922540300835e-07
188,1.639344262295082,0.0006616227798221459,1.2470083928424313e-07
189,1.6129032258064515,0.0006260184100451738,3.7526310432877014e-07
190,1.7241379310344827,0.0005620671918120212,1.304171119036527e-07
191,1.694915254237288,0.0006250409817563835,6.181803566886509e-07
192,1.7241379310344827,0.0005774993995809625,1.6288585414956785e-07
193,1.639344262295082,0.000620298079373661,1.4191956357164802e-07
194,1.6666666666666667,0.0005617812286734853,4.9582629972312216e-08
195,1.6129032258064515,0.000653979706468674,5.653685522388134e-07
196,1.6666666666666667,0.0005759102530260167,9.787377795474839e-08
197,1.6129032258064515,0.0006081929325779448,1.90381545130111e-06
198,1.639344262295082,0.0005795641407229557,4.857121591492346e-08
199,1.694915254237288,0.0006401351699213367,1.4137764942090592e-06
200,1.7241379310344827,0.0005397081044536558,2.133213834935075e-07
201,1.7543859649122806,0.00045693007569515444,4.455609567420936e-08
202,1.7857142857142858,0.0006261595773691747,5.36469989580836e-07
203,1.7543859649122806,0.0005299095655499715,6.953178593775064e-08
204,1.7241379310344827,0.0005262797856983736,9.100705242710296e-07
205,1.6666666666666667,0.0005895389193879156,1.7729826413746046e-07
206,1.7543859649122806,0.0005618992832004119,1.1064863939910577e-07
207,1.694915254237288,0.0005731147621361765,1.7753937830797903e-06
208,1.7543859649122806,0.0005404050224693393,2.414810687471911e-08
209,1.7543859649122806,0.0005351086743919919,5.307932355650059e-06
210,1.7857142857142858,0.0004907587881058897,1.0573762640250794e-07
211,1.694915254237288,0.0005113020673660973,4.373058692867099e-08
212,1.7543859649122806,0.0005112049687292026,2.423884866418567e-07
213,1.7543859649122806,0.0005446810244606398,8.403098769329472e-08
214,1.7543859649122806,0.0005087600315602741,2.6524993030515532e-08
215,1.7241379310344827,0.000528355729325207,1.0110550691840766e-07
216,1.7857142857142858,0.0005257954374162898,6.296986115555048e-08
217,1.7543859649122806,0.0005228162618777224,1.1060662100806598e-07
218,1.7543859649122806,0.0005295788934899,9.122210887999701e-08
219,1.7241379310344827,0.0005353155412425319,5.3229706266981086e-08
220,1.7857142857142858,0.0004642707530688554,7.27341711450879e-08
221,1.7857142857142858,0.0005010312916518663,4.4584071041530684e-08
222,1.7857142857142858,0.0005301738183849971,4.838289366332699e-07
223,1.7857142857142858,0.0004354435619521637,8.440916794390887e-08
224,1.694915254237288,0.0005320822228191745,2.9765444628637074e-08
225,1.7857142857142858,0.000492094609003104,4.517343366858309e-08
226,1.7857142857142858,0.0004560770911300454,1.2407409287902723e-07
227,1.7543859649122806,0.00046972204767147663,2.035999211924613e-08
228,1.7857142857142858,0.0004508552734905575,2.2502041748478612e-07
229,1.7543859649122806,0.0004744159814440784,2.4958995063088808e-08
230,1.7857142857142858,0.0004631697269577275,2.6142161756016738e-08
231,1.7857142857142858,0.0004470431121888286,4.010489185730039e-08
232,1.7857142857142858,0.000459688887931491,1.3280980908814015e-08
233,1.7857142857142858,0.00042650370430485966,1.8029061967527293e-07
234,1.7857142857142858,0.0004462439586968001,1.7848831641882073e-08
235,1.7857142857142858,0.00043410022455240465,3.993948714076348e-07
236,1.7857142857142858,0.00046390850809088254,1.867024410160416e-07
237,1.7241379310344827,0.0004481928786341349,5.64513540607696e-08
238,1.7857142857142858,0.0004571977342725851,7.631671269596849e-07
239,1.7543859649122806,0.0004649730456939553,2.093055536936645e-08
240,1.7857142857142858,0.00040047385415423675,1.3810708443406655e-07
241,1.7857142857142858,0.00043541635757824793,1.6599043306625608e-07
242,1.7857142857142858,0.00036867148343100133,1.6557671342862982e-08
243,1.7857142857142858,0.0004341443869993887,3.938869590208209e-08
244,1.7857142857142858,0.0004122917626905631,1.6135138948222004e-08
245,1.7857142857142858,0.00044830492961230213,1.4059178608746363e-07
246,1.7857142857142858,0.00042383162123442496,2.9300351461471127e-07
247,1.7857142857142858,0.00041288688424996216,1.0807246641738778e-06
248,1.7857142857142858,0.0004407592601003055,3.062266524865605e-08
249,1.7857142857142858,0.0004050959427849824,1.578218371381681e-07
250,1.7857142857142858,0.0003723002312604273,5.37396488193129e-08
251,1.7857142857142858,0.0003691112563606511,1.2910774777898366e-08
252,1.7857142857142858,0.0004107660464061862,2.4059850373039263e-08
253,1.7857142857142858,0.000397399538070049,2.1879893453964893e-08
254,1.7857142857142858,0.00035608595361847527,2.2474274016305816e-08
255,1.7857142857142858,0.0003826326510529153,2.4349167607308623e-08
256,1.7543859649122806,0.0004227792865451115,1.55712085975266e-06
257,1.7857142857142858,0.00038109253177426647,1.482418643181346e-07
258,1.7857142857142858,0.00038612222362485916,4.056504297127067e-08
259,1.7857142857142858,0.0004075624016386459,1.3949577096271783e-07
260,1.7857142857142858,0.0003623994125063538,1.7289661509703977e-07
261,1.7857142857142858,0.0003646750045001007,2.073427834665651e-08
262,1.7857142857142858,0.00036629921060279524,2.9539252116560765e-08
263,1.7857142857142858,0.0003439079894107913,1.1904647063747044e-07
264,1.7857142857142858,0.00034827303596568466,2.1508124659297736e-08
265,1.7857142857142858,0.0003395840079592032,1.7725980645056393e-07
266,1.7857142857142858,0.0003952208308462078,1.308314631568944e-08
267,1.7857142857142858,0.00036322154930741314,2.4295362676465476e-08
268,1.7857142857142858,0.00040885331086868137,8.729362923721197e-09
269,1.7857142857142858,0.0004042782427835244,1.4019385087040524e-07
270,1.7857142857142858,0.00033753263458935966,1.4758300413131287e-08
271,1.7857142857142858,0.00034799273476190484,8.452483409079714e-09
272,1.7857142857142858,0.000370568955900201,1.5820465099783484e-08
273,1.7857142857142858,0.00034790517203069955,2.4341583720320527e-08
274,1.7857142857142858,0.00037116514206732987,3.3359031877842915e-07
275,1.7857142857142858,0.0003220356850828238,1.5205229652480738e-07
276,1.7857142857142858,0.00034167276350206436,1.0512802701830707e-06
277,1.7857142857142858,0.0003368727367337472,1.382321898047032e-08
278,1.7543859649122806,0.0003259079489935538,2.7509731037095933e-06
279,1.7857142857142858,0.00034461148361163954,3.9835582490624054e-08
280,1.7857142857142858,0.00032433282298782094,2.499229388716182e-07
281,1.7857142857142858,0.0003232110914344125,2.2968579930488887e-08
282,1.7857142857142858,0.0003264697547514844,1.1588740876624763e-08
283,1.7857142857142858,0.00031497171469731147,1.2848386618614564e-08
284,1.7857142857142858,0.00032670653856428915,3.845512448984495e-06
285,1.7857142857142858,0.00032003345017215466,4.081079370178833e-07
286,1.7857142857142858,0.0003304521542422226,2.251998657590816e-07
287,1.7857142857142858,0.00033576440049138567,1.3755169517685025e-07
288,1.7857142857142858,0.0002791604651972972,2.2929645186133651e-07
289,1.7857142857142858,0.0003546947876680158,7.195814367110319e-08
290,1.7857142857142858,0.00029084134186074784,2.604370566253515e-08
291,1.7857142857142858,0.0002927199708413592,4.463664449983625e-08
292,1.7857142857142858,0.000298057562972144,5.887614116280656e-07
293,1.7857142857142858,0.00031925971951283295,2.345282743626162e-08
294,1.7857142857142858,0.00030650213963245496,1.1085343001539057e-08
295,1.7857142857142858,0.0003005666703593014,1.4695225047658954e-06
296,1.7857142857142858,0.0003238819142991355,3.3351523243303056e-07
297,1.7857142857142858,0.000298236411133217,1.3346321264125308e-08
298,1.7857142857142858,0.0003160929115831374,4.2559679934550223e-07
299,1.7857142857142858,0.00027843206808419264,2.378640745899339e-08
300,1.7857142857142858,0.0002789751517630029,5.323422489759634e-07
301,1.7857142857142858,0.0002942545380157341,1.3269705036379917e-08
302,1.7857142857142858,0.00026866891290793947,6.962672794896998e-07
303,1.7857142857142858,0.00030754153419849185,3.8263426623205073e-08
304,1.7857142857142858,0.0002921607261152693,2.493339087000061e-07
305,1.7857142857142858,0.0003058522861475919,3.898549803862948e-08
306,1.7857142857142858,0.00024687515994686323,1.890453368421015e-07
307,1.7857142857142858,0.00024686984702436036,4.027861933086439e-09
308,1.7857142857142858,0.00027584967672665865,1.38586101092959e-07
309,1.7857142857142858,0.0002645015528352652,2.4414337199595136e-07
310,1.7857142857142858,0.00028828534110376735,1.1552569730179464e-08
311,1.7857142857142858,0.00026472428277832493,6.712550162358964e-09
312,1.7857142857142858,0.00025211467481492665,3.303718070454021e-08
313,1.7857142857142858,0.00026413412360484,2.1786879192693562e-07
314,1.7857142857142858,0.00028205410637703495,1.3335319126945873e-06
315,1.7857142857142858,0.0002926719231033308,4.341636005276819e-08
316,1.7857142857142858,0.0002709922880832949,1.73028803684738e-06
317,1.7857142857142858,0.0002852823064074439,1.0206071708334571e-08
318,1.7857142857142858,0.0002758158776998676,7.301063564592206e-07
319,1.7857142857142858,0.000262719880040524,4.136003738304005e-08
320,1.7857142857142858,0.0002763702256480914,1.59922550867092e-07
321,1.7857142857142858,0.00025078877962868957,5.942985991352397e-09
322,1.7857142857142858,0.00022949927389347347,2.594689875232509e-08
323,1.7857142857142858,0.00025214826138102246,5.940847752719253e-08
324,1.7857142857142858,0.0002672672928908255,1.2297668484309061e-08
325,1.7857142857142858,0.00027709106338414573,3.031794659823789e-08
326,1.7857142857142858,0.00023513629713444508,3.3825682674683344e-07
327,1.7857142857142858,0.00026033812376225754,7.064697313878315e-09
328,1.7857142857142858,0.00025757261089779326,1.0531039012799357e-06
329,1.7857142857142858,0.0002467610555969147,7.208540493706644e-07
330,1.7857142857142858,0.00022629945712424526,1.277868543438058e-08
331,1.7857142857142858,0.0002497742189504669,1.1592704878204673e-07
332,1.7857142857142858,0.00024885839659636157,4.252014491753351e-07
333,1.7857142857142858,0.00025196145533997637,4.3923763635678776e-07
334,1.7857142857142858,0.00025176515152057813,2.159574612046575e-06
335,1.7857142857142858,0.0002283728673561467,8.360975007019369e-09
336,1.7857142857142858,0.00021250418502232946,4.225847990759309e-07
337,1.7857142857142858,0.00024896609624783554,1.456352499703228e-07
338,1.7857142857142858,0.00023786185286712902,1.2064756555352206e-08
339,1.7857142857142858,0.0002307001013389437,4.882233411507695e-07
340,1.7857142857142858,0.00022041975383435542,2.872753621702205e-07
341,1.7857142857142858,0.00022104818085344325,8.060553900428964e-08
342,1.7857142857142858,0.00020974248396530063,6.094502150122849e-09
343,1.7857142857142858,0.00024117682304429982,1.5128125966263513e-08
344,1.7857142857142858,0.00022294456186594742,6.867809498572404e-08
345,1.7857142857142858,0.00020332519980978766,3.6533471537159537e-07
346,1.7857142857142858,0.000252004455682139,3.168193615849035e-07
347,1.7857142857142858,0.00023093412766207752,3.771139183313364e-08
348,1.7857142857142858,0.0002299338851500888,6.1465654612749755e-09
349,1.7857142857142858,0.0002244846122439657,1.1221908921406285e-08
350,1.7857142857142858,0.00021846301149700526,1.4724381608692068e-07
351,1.7857142857142858,0.00019726309448977284,9.174783544572957e-08
352,1.7857142857142858,0.0002178938813813971,1.1795601364018498e-08
353,1.7857142857142858,0.00020232567411815921,7.395562866520177e-09
354,1.7857142857142858,0.00020445894659687383,4.5406516958130356e-07
355,1.7857142857142858,0.00020608403253858748,2.3741297214400754e-08
356,1.7857142857142858,0.00021616198768851098,2.708341469870301e-07
357,1.7857142857142858,0.00021758629341705872,7.281112608550793e-08
358,1.7857142857142858,0.00019329875969318578,4.838764960838134e-09
359,1.7857142857142858,0.0002289735928069053,1.281501266550706e-06
360,1.7857142857142858,0.00020571116032031244,1.2659127657102527e-07
361,1.7857142857142858,0.00020088593835149748,3.6193826586902036e-07
362,1.7857142857142858,0.0001928455350777914,1.6222629408521446e-08
363,1.7857142857142858,0.00018342490810062983,1.8574545087121497e-08
364,1.7857142857142858,0.00021072250877344142,1.4173879173508521e-07
365,1.7857142857142858,0.00020385207420371907,1.9744649967225664e-07
366,1.7857142857142858,0.00019687930685112652,1.4944046030837933e-07
367,1.7857142857142858,0.0002053588433036004,5.401493398301629e-08
368,1.7857142857142858,0.00020755659157805167,7.551959415417328e-08
369,1.7857142857142858,0.00018582567037470288,6.548536493620891e-09
370,1.7857142857142858,0.00018897588277226045,7.355997418144408e-08
371,1.7857142857142858,0.00019151879719044813,4.999750630053176e-07
372,1.7857142857142858,0.00019579643496432777,9.35452999370582e-08
373,1.7857142857142858,0.00017257567688100704,6.907292405892998e-08
374,1.7857142857142858,0.000186013876533905,9.347519494457181e-09
375,1.7857142857142858,0.00019114245535580132,1.1510762748094647e-06
376,1.7857142857142858,0.00019570009180237024,1.5685839820491194e-07
377,1.7857142857142858,0.00018530886245083644,5.068753740200098e-07
378,1.7857142857142858,0.0002024505995045428,2.130393017754721e-08
379,1.7857142857142858,0.00020047751483089586,1.6349428559658065e-08
380,1.7857142857142858,0.00018326233453722524,4.152081996362043e-08
381,1.7857142857142858,0.00019041686815052364,5.946074729701517e-08
382,1.7857142857142858,0.00018997018354083788,1.057274881236176e-06
383,1.7857142857142858,0.00018299480089897276,1.4297779407340895e-07
384,1.7857142857142858,0.00017708058841953616,2.236613619224252e-06
385,1.7857142857142858,0.0002091645381507809,4.986914139460752e-08
386,1.7857142857142858,0.00018057112636507433,5.900445674086955e-08
387,1.7857142857142858,0.0001758945296191611,1.3080368072377466e-07
388,1.7857142857142858,0.00017938973334868697,2.5796800820329335e-08
389,1.7857142857142858,0.0001737576708457453,1.2316648195032467e-07
390,1.7857142857142858,0.00016229540793912984,1.5585973902305563e-06
391,1.7857142857142858,0.0001493516332422681,8.833946906902293e-08
392,1.7857142857142858,0.00015975874071213637,2.0377072246236096e-07
393,1.7857142857142858,0.00016143011040190746,1.2233142940232612e-06
394,1.7857142857142858,0.00014056277734564976,4.189522440029808e-08
395,1.7857142857142858,0.00018070486045095846,1.6462667247645673e-07
396,1.7857142857142858,0.00016190829576653837,1.2292187672555757e-06
397,1.7857142857142858,0.00017176371588208846,4.358922112186726e-08
398,1.7857142857142858,0.0001681537773770551,6.44474516184944e-06
399,1.7857142857142858,0.00017666678776301592,1.1669384193290773e-07
400,1.7857142857142858,0.00016046233717647033,6.646834645299838e-08
401,1.7857142857142858,0.00016509553204046,1.2367743294723145e-08
402,1.7857142857142858,0.00015213089270111528,2.2215112991930562e-07
403,1.7857142857142858,0.00014736035062606133,5.294806547885562e-07
404,1.7857142857142858,0.0001742820785354091,1.1822734808664453e-06
405,1.7857142857142858,0.00018746475493406698,2.933293663587743e-06
406,1.7857142857142858,0.00015830815750420344,2.0866180228952056e-07
407,1.7857142857142858,0.00015799488326005177,4.012965973235587e-09
408,1.7857142857142858,0.000175207124390114,9.14812907986588e-08
409,1.7857142857142858,0.00016043310626215706,5.98219966118267e-07
410,1.7857142857142858,0.0001387413662430281,2.2918743685701066e-08
411,1.7857142857142858,0.00014992835962475236,2.0147802600363368e-07
412,1.7857142857142858,0.00016271300859455021,3.535060711836821e-07
413,1.7857142857142858,0.00013949420187282362,1.9857775739762086e-07
414,1.7857142857142858,0.0001457933185680962,3.712877354818208e-08
415,1.7857142857142858,0.0001640496589027566,4.5025764216555077e-07
416,1.7857142857142858,0.00014241859691136797,3.178420398555974e-07
417,1.7857142857142858,0.0001456247907218328,3.1980550737979807e-06
418,1.7857142857142858,0.00016148010147583352,1.4286120016173932e-08
419,1.7857142857142858,0.0001428027424030675,4.348909498571217e-08
420,1.7857142857142858,0.00013669530916492832,2.83287905648407e-07
421,1.7857142857142858,0.0001355303631778504,9.632689380894915e-08
422,1.7857142857142858,0.00013978918059569308,5.014611805869828e-07
423,1.7857142857142858,0.00015540319036239965,5.806688926370801e-07
424,1.7857142857142858,0.00015561249942204228,1.5246640855436456e-08
425,1.7857142857142858,0.0001535577604149558,1.9449881827409613e-07
426,1.7857142857142858,0.00014331581762802416,1.544071156388169e-08
427,1.7857142857142858,0.00013857165269486898,5.8065600959729454e-08
428,1.7857142857142858,0.0001539593798896327,5.352712472212598e-07
429,1.7857142857142858,0.00015732881344062655,1.8151670330931187e-06
430,1.7857142857142858,0.0001359836890375621,8.697324402261314e-08
431,1.7857142857142858,0.00013769732748523695,1.0818062484705899e-06
432,1.7857142857142858,0.00013914146508004312,1.942345780458877e-07
433,1.7857142857142858,0.00013988702992230834,7.258946028411711e-08
